,date,hour,region,stop_count,Game,Day,StartTime,xEndTime,Home,Opp,TeamScore,OppScore,PointDiff,DefTO,OffTO,TODiff,Win,OT,Season,Wins,Losses,Streak,Rivalry,Giants,Cowboys,RegularSeason,Division,ConfChamp,SuperBowl,gameday,start_hour,end_hour,game_period,baseline,percent_change_in_stops,area_km2,stop_density
2844,2015-11-08,16,5,2,9,Sunday,20:31:00,23:43:00,1.0,Dallas Cowboys,33.0,27.0,6.0,1.0,0.0,1.0,1.0,1.0,2015.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,21,0,before,1.5457604306864066,0.2938615585546364,28.274333882308138,0.0707355302630646
2845,2015-11-08,17,1,0,9,Sunday,20:31:00,23:43:00,1.0,Dallas Cowboys,33.0,27.0,6.0,1.0,0.0,1.0,1.0,1.0,2015.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,21,0,before,0.05114401076716016,-1.0,3.141592653589793,0.0
2846,2015-11-08,17,2,0,9,Sunday,20:31:00,23:43:00,1.0,Dallas Cowboys,33.0,27.0,6.0,1.0,0.0,1.0,1.0,1.0,2015.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,21,0,before,0.32301480484522205,-1.0,9.42477796076938,0.0
2847,2015-11-08,17,3,2,9,Sunday,20:31:00,23:43:00,1.0,Dallas Cowboys,33.0,27.0,6.0,1.0,0.0,1.0,1.0,1.0,2015.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,21,0,before,1.5773889636608345,0.26791808873720135,15.707963267948966,0.12732395447351627
2848,2015-11-08,17,4,2,9,Sunday,20:31:00,23:43:00,1.0,Dallas Cowboys,33.0,27.0,6.0,1.0,0.0,1.0,1.0,1.0,2015.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,21,0,before,2.0686406460296096,-0.033181522446323976,21.991148575128552,0.09094568176679733
2849,2015-11-08,17,5,2,9,Sunday,20:31:00,23:43:00,1.0,Dallas Cowboys,33.0,27.0,6.0,1.0,0.0,1.0,1.0,1.0,2015.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,21,0,before,1.9246298788694483,0.03916083916083912,28.274333882308138,0.0707355302630646
2850,2015-11-08,18,1,0,9,Sunday,20:31:00,23:43:00,1.0,Dallas Cowboys,33.0,27.0,6.0,1.0,0.0,1.0,1.0,1.0,2015.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,21,0,before,0.0740242261103634,-1.0,3.141592653589793,0.0
2851,2015-11-08,18,2,0,9,Sunday,20:31:00,23:43:00,1.0,Dallas Cowboys,33.0,27.0,6.0,1.0,0.0,1.0,1.0,1.0,2015.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,21,0,before,0.38694481830417227,-1.0,9.42477796076938,0.0
2852,2015-11-08,18,3,2,9,Sunday,20:31:00,23:43:00,1.0,Dallas Cowboys,33.0,27.0,6.0,1.0,0.0,1.0,1.0,1.0,2015.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,21,0,before,1.7456258411843877,0.14572089437162677,15.707963267948966,0.12732395447351627
2853,2015-11-08,18,4,1,9,Sunday,20:31:00,23:43:00,1.0,Dallas Cowboys,33.0,27.0,6.0,1.0,0.0,1.0,1.0,1.0,2015.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,21,0,before,2.9535666218034993,-0.6614262930052404,21.991148575128552,0.04547284088339867
2854,2015-11-08,18,5,5,9,Sunday,20:31:00,23:43:00,1.0,Dallas Cowboys,33.0,27.0,6.0,1.0,0.0,1.0,1.0,1.0,2015.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,21,0,before,2.4125168236877523,1.0725244072524407,28.274333882308138,0.17683882565766149
2855,2015-11-08,19,1,0,9,Sunday,20:31:00,23:43:00,1.0,Dallas Cowboys,33.0,27.0,6.0,1.0,0.0,1.0,1.0,1.0,2015.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,21,0,before,0.06460296096904442,-1.0,3.141592653589793,0.0
2856,2015-11-08,19,2,1,9,Sunday,20:31:00,23:43:00,1.0,Dallas Cowboys,33.0,27.0,6.0,1.0,0.0,1.0,1.0,1.0,2015.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,21,0,before,0.4515477792732167,1.2146050670640833,9.42477796076938,0.1061032953945969
2857,2015-11-08,19,3,1,9,Sunday,20:31:00,23:43:00,1.0,Dallas Cowboys,33.0,27.0,6.0,1.0,0.0,1.0,1.0,1.0,2015.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,21,0,before,2.7113055181695827,-0.6311739885827748,15.707963267948966,0.06366197723675814
2858,2015-11-08,19,4,4,9,Sunday,20:31:00,23:43:00,1.0,Dallas Cowboys,33.0,27.0,6.0,1.0,0.0,1.0,1.0,1.0,2015.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,21,0,before,4.43606998654105,-0.09830097087378636,21.991148575128552,0.18189136353359467
2859,2015-11-08,19,5,6,9,Sunday,20:31:00,23:43:00,1.0,Dallas Cowboys,33.0,27.0,6.0,1.0,0.0,1.0,1.0,1.0,2015.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,21,0,before,3.4925975773889637,0.7179190751445087,28.274333882308138,0.2122065907891938
2860,2015-11-08,20,1,0,9,Sunday,20:31:00,23:43:00,1.0,Dallas Cowboys,33.0,27.0,6.0,1.0,0.0,1.0,1.0,1.0,2015.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,21,0,before,0.04306864064602961,-1.0,3.141592653589793,0.0
2861,2015-11-08,20,2,2,9,Sunday,20:31:00,23:43:00,1.0,Dallas Cowboys,33.0,27.0,6.0,1.0,0.0,1.0,1.0,1.0,2015.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,21,0,before,0.5942126514131898,2.365798414496036,9.42477796076938,0.2122065907891938
2862,2015-11-08,20,3,2,9,Sunday,20:31:00,23:43:00,1.0,Dallas Cowboys,33.0,27.0,6.0,1.0,0.0,1.0,1.0,1.0,2015.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,21,0,before,2.702557200538358,-0.2599601593625498,15.707963267948966,0.12732395447351627
2863,2015-11-08,20,4,0,9,Sunday,20:31:00,23:43:00,1.0,Dallas Cowboys,33.0,27.0,6.0,1.0,0.0,1.0,1.0,1.0,2015.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,21,0,before,4.137954239569313,-1.0,21.991148575128552,0.0
2864,2015-11-08,20,5,2,9,Sunday,20:31:00,23:43:00,1.0,Dallas Cowboys,33.0,27.0,6.0,1.0,0.0,1.0,1.0,1.0,2015.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,21,0,before,3.5497981157469716,-0.4365876777251185,28.274333882308138,0.0707355302630646
2865,2015-11-08,21,1,0,9,Sunday,20:31:00,23:43:00,1.0,Dallas Cowboys,33.0,27.0,6.0,1.0,0.0,1.0,1.0,1.0,2015.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,21,0,after,0.058546433378196504,-1.0,3.141592653589793,0.0
2866,2015-11-08,21,2,0,9,Sunday,20:31:00,23:43:00,1.0,Dallas Cowboys,33.0,27.0,6.0,1.0,0.0,1.0,1.0,1.0,2015.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,21,0,after,0.6157469717362046,-1.0,9.42477796076938,0.0
2867,2015-11-08,21,3,3,9,Sunday,20:31:00,23:43:00,1.0,Dallas Cowboys,33.0,27.0,6.0,1.0,0.0,1.0,1.0,1.0,2015.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,21,0,after,2.4885598923283982,0.20551649540292055,15.707963267948966,0.19098593171027442
2868,2015-11-08,21,4,11,9,Sunday,20:31:00,23:43:00,1.0,Dallas Cowboys,33.0,27.0,6.0,1.0,0.0,1.0,1.0,1.0,2015.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,21,0,after,3.806864064602961,1.8895174120558602,21.991148575128552,0.5002012497173853
2869,2015-11-08,21,5,4,9,Sunday,20:31:00,23:43:00,1.0,Dallas Cowboys,33.0,27.0,6.0,1.0,0.0,1.0,1.0,1.0,2015.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,21,0,after,3.6278600269179004,0.10257837135967351,28.274333882308138,0.1414710605261292
2870,2015-11-08,22,1,0,9,Sunday,20:31:00,23:43:00,1.0,Dallas Cowboys,33.0,27.0,6.0,1.0,0.0,1.0,1.0,1.0,2015.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,21,0,after,0.047106325706594884,-1.0,3.141592653589793,0.0
2871,2015-11-08,22,2,1,9,Sunday,20:31:00,23:43:00,1.0,Dallas Cowboys,33.0,27.0,6.0,1.0,0.0,1.0,1.0,1.0,2015.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,21,0,after,0.4448183041722746,1.2481089258698939,9.42477796076938,0.1061032953945969
2872,2015-11-08,22,3,3,9,Sunday,20:31:00,23:43:00,1.0,Dallas Cowboys,33.0,27.0,6.0,1.0,0.0,1.0,1.0,1.0,2015.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,21,0,after,1.9293405114401077,0.5549354726194629,15.707963267948966,0.19098593171027442
2873,2015-11-08,22,4,6,9,Sunday,20:31:00,23:43:00,1.0,Dallas Cowboys,33.0,27.0,6.0,1.0,0.0,1.0,1.0,1.0,2015.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,21,0,after,3.010094212651413,0.9932930918846413,21.991148575128552,0.272837045300392
2874,2015-11-08,22,5,5,9,Sunday,20:31:00,23:43:00,1.0,Dallas Cowboys,33.0,27.0,6.0,1.0,0.0,1.0,1.0,1.0,2015.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,21,0,after,2.9253028263795424,0.7092247527030136,28.274333882308138,0.17683882565766149
2875,2015-11-08,23,1,0,9,Sunday,20:31:00,23:43:00,1.0,Dallas Cowboys,33.0,27.0,6.0,1.0,0.0,1.0,1.0,1.0,2015.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,21,0,after,0.05652759084791386,-1.0,3.141592653589793,0.0
2876,2015-11-08,23,2,1,9,Sunday,20:31:00,23:43:00,1.0,Dallas Cowboys,33.0,27.0,6.0,1.0,0.0,1.0,1.0,1.0,2015.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,21,0,after,0.436742934051144,1.2896764252696458,9.42477796076938,0.1061032953945969
2877,2015-11-08,23,3,3,9,Sunday,20:31:00,23:43:00,1.0,Dallas Cowboys,33.0,27.0,6.0,1.0,0.0,1.0,1.0,1.0,2015.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,21,0,after,1.556527590847914,0.927367055771725,15.707963267948966,0.19098593171027442
2878,2015-11-08,23,4,4,9,Sunday,20:31:00,23:43:00,1.0,Dallas Cowboys,33.0,27.0,6.0,1.0,0.0,1.0,1.0,1.0,2015.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,21,0,after,2.1870794078061913,0.8289230769230768,21.991148575128552,0.18189136353359467
2879,2015-11-08,23,5,5,9,Sunday,20:31:00,23:43:00,1.0,Dallas Cowboys,33.0,27.0,6.0,1.0,0.0,1.0,1.0,1.0,2015.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,21,0,after,1.899057873485868,1.632884479092842,28.274333882308138,0.17683882565766149
2880,2015-11-15,0,1,0,10,Sunday,13:05:00,16:17:00,0.0,Miami Dolphins,19.0,20.0,-1.0,0.0,1.0,-1.0,0.0,0.0,2015.0,4.0,5.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,13,16,before,0.11709286675639301,-1.0,3.141592653589793,0.0
2881,2015-11-15,0,2,0,10,Sunday,13:05:00,16:17:00,0.0,Miami Dolphins,19.0,20.0,-1.0,0.0,1.0,-1.0,0.0,0.0,2015.0,4.0,5.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,13,16,before,0.48855989232839836,-1.0,9.42477796076938,0.0
2882,2015-11-15,0,3,2,10,Sunday,13:05:00,16:17:00,0.0,Miami Dolphins,19.0,20.0,-1.0,0.0,1.0,-1.0,0.0,0.0,2015.0,4.0,5.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,13,16,before,1.6877523553162854,0.18500797448165862,15.707963267948966,0.12732395447351627
2883,2015-11-15,0,4,6,10,Sunday,13:05:00,16:17:00,0.0,Miami Dolphins,19.0,20.0,-1.0,0.0,1.0,-1.0,0.0,0.0,2015.0,4.0,5.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,13,16,before,2.969044414535666,1.0208522212148687,21.991148575128552,0.272837045300392
2884,2015-11-15,0,5,6,10,Sunday,13:05:00,16:17:00,0.0,Miami Dolphins,19.0,20.0,-1.0,0.0,1.0,-1.0,0.0,0.0,2015.0,4.0,5.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,13,16,before,2.6184387617765816,1.2914417887432534,28.274333882308138,0.2122065907891938
2885,2015-11-15,1,1,0,10,Sunday,13:05:00,16:17:00,0.0,Miami Dolphins,19.0,20.0,-1.0,0.0,1.0,-1.0,0.0,0.0,2015.0,4.0,5.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,13,16,before,0.04979811574697174,-1.0,3.141592653589793,0.0
2886,2015-11-15,1,2,2,10,Sunday,13:05:00,16:17:00,0.0,Miami Dolphins,19.0,20.0,-1.0,0.0,1.0,-1.0,0.0,0.0,2015.0,4.0,5.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,13,16,before,0.4226110363391655,3.732484076433121,9.42477796076938,0.2122065907891938
2887,2015-11-15,1,3,0,10,Sunday,13:05:00,16:17:00,0.0,Miami Dolphins,19.0,20.0,-1.0,0.0,1.0,-1.0,0.0,0.0,2015.0,4.0,5.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,13,16,before,1.3761776581426648,-1.0,15.707963267948966,0.0
2888,2015-11-15,1,4,6,10,Sunday,13:05:00,16:17:00,0.0,Miami Dolphins,19.0,20.0,-1.0,0.0,1.0,-1.0,0.0,0.0,2015.0,4.0,5.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,13,16,before,2.65814266487214,1.2572151898734178,21.991148575128552,0.272837045300392
2889,2015-11-15,1,5,8,10,Sunday,13:05:00,16:17:00,0.0,Miami Dolphins,19.0,20.0,-1.0,0.0,1.0,-1.0,0.0,0.0,2015.0,4.0,5.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,13,16,before,2.5807537012113055,2.0998696219035202,28.274333882308138,0.2829421210522584
2890,2015-11-15,2,1,0,10,Sunday,13:05:00,16:17:00,0.0,Miami Dolphins,19.0,20.0,-1.0,0.0,1.0,-1.0,0.0,0.0,2015.0,4.0,5.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,13,16,before,0.02557200538358008,-1.0,3.141592653589793,0.0
2891,2015-11-15,2,2,1,10,Sunday,13:05:00,16:17:00,0.0,Miami Dolphins,19.0,20.0,-1.0,0.0,1.0,-1.0,0.0,0.0,2015.0,4.0,5.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,13,16,before,0.3122476446837147,2.2025862068965516,9.42477796076938,0.1061032953945969
2892,2015-11-15,2,3,3,10,Sunday,13:05:00,16:17:00,0.0,Miami Dolphins,19.0,20.0,-1.0,0.0,1.0,-1.0,0.0,0.0,2015.0,4.0,5.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,13,16,before,1.092193808882907,1.746765249537893,15.707963267948966,0.19098593171027442
2893,2015-11-15,2,4,6,10,Sunday,13:05:00,16:17:00,0.0,Miami Dolphins,19.0,20.0,-1.0,0.0,1.0,-1.0,0.0,0.0,2015.0,4.0,5.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,13,16,before,1.7126514131897712,2.503339882121807,21.991148575128552,0.272837045300392
2894,2015-11-15,2,5,2,10,Sunday,13:05:00,16:17:00,0.0,Miami Dolphins,19.0,20.0,-1.0,0.0,1.0,-1.0,0.0,0.0,2015.0,4.0,5.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,13,16,before,1.5908479138627187,0.2571912013536379,28.274333882308138,0.0707355302630646
2895,2015-11-15,3,1,0,10,Sunday,13:05:00,16:17:00,0.0,Miami Dolphins,19.0,20.0,-1.0,0.0,1.0,-1.0,0.0,0.0,2015.0,4.0,5.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,13,16,before,0.010767160161507403,-1.0,3.141592653589793,0.0
2896,2015-11-15,3,2,0,10,Sunday,13:05:00,16:17:00,0.0,Miami Dolphins,19.0,20.0,-1.0,0.0,1.0,-1.0,0.0,0.0,2015.0,4.0,5.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,13,16,before,0.18977119784656796,-1.0,9.42477796076938,0.0
2897,2015-11-15,3,3,4,10,Sunday,13:05:00,16:17:00,0.0,Miami Dolphins,19.0,20.0,-1.0,0.0,1.0,-1.0,0.0,0.0,2015.0,4.0,5.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,13,16,before,0.6507402422611036,5.146845915201655,15.707963267948966,0.25464790894703254
2898,2015-11-15,3,4,2,10,Sunday,13:05:00,16:17:00,0.0,Miami Dolphins,19.0,20.0,-1.0,0.0,1.0,-1.0,0.0,0.0,2015.0,4.0,5.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,13,16,before,0.7947510094212651,1.516511430990686,21.991148575128552,0.09094568176679733
2899,2015-11-15,3,5,2,10,Sunday,13:05:00,16:17:00,0.0,Miami Dolphins,19.0,20.0,-1.0,0.0,1.0,-1.0,0.0,0.0,2015.0,4.0,5.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,13,16,before,0.7765814266487214,1.5753899480069322,28.274333882308138,0.0707355302630646
2900,2015-11-15,4,1,0,10,Sunday,13:05:00,16:17:00,0.0,Miami Dolphins,19.0,20.0,-1.0,0.0,1.0,-1.0,0.0,0.0,2015.0,4.0,5.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,13,16,before,0.01278600269179004,-1.0,3.141592653589793,0.0
2901,2015-11-15,4,2,0,10,Sunday,13:05:00,16:17:00,0.0,Miami Dolphins,19.0,20.0,-1.0,0.0,1.0,-1.0,0.0,0.0,2015.0,4.0,5.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,13,16,before,0.10296096904441454,-1.0,9.42477796076938,0.0
2902,2015-11-15,4,3,1,10,Sunday,13:05:00,16:17:00,0.0,Miami Dolphins,19.0,20.0,-1.0,0.0,1.0,-1.0,0.0,0.0,2015.0,4.0,5.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,13,16,before,0.34993270524899056,1.8576923076923078,15.707963267948966,0.06366197723675814
2903,2015-11-15,4,4,0,10,Sunday,13:05:00,16:17:00,0.0,Miami Dolphins,19.0,20.0,-1.0,0.0,1.0,-1.0,0.0,0.0,2015.0,4.0,5.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,13,16,before,0.3855989232839839,-1.0,21.991148575128552,0.0
2904,2015-11-15,4,5,0,10,Sunday,13:05:00,16:17:00,0.0,Miami Dolphins,19.0,20.0,-1.0,0.0,1.0,-1.0,0.0,0.0,2015.0,4.0,5.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,13,16,before,0.3627187079407806,-1.0,28.274333882308138,0.0
2905,2015-11-15,5,1,0,10,Sunday,13:05:00,16:17:00,0.0,Miami Dolphins,19.0,20.0,-1.0,0.0,1.0,-1.0,0.0,0.0,2015.0,4.0,5.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,13,16,before,0.02086137281292059,-1.0,3.141592653589793,0.0
2906,2015-11-15,5,2,0,10,Sunday,13:05:00,16:17:00,0.0,Miami Dolphins,19.0,20.0,-1.0,0.0,1.0,-1.0,0.0,0.0,2015.0,4.0,5.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,13,16,before,0.08209959623149395,-1.0,9.42477796076938,0.0
2907,2015-11-15,5,3,0,10,Sunday,13:05:00,16:17:00,0.0,Miami Dolphins,19.0,20.0,-1.0,0.0,1.0,-1.0,0.0,0.0,2015.0,4.0,5.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,13,16,before,0.22072678331090176,-1.0,15.707963267948966,0.0
2908,2015-11-15,5,4,1,10,Sunday,13:05:00,16:17:00,0.0,Miami Dolphins,19.0,20.0,-1.0,0.0,1.0,-1.0,0.0,0.0,2015.0,4.0,5.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,13,16,before,0.25235531628532976,2.9626666666666663,21.991148575128552,0.04547284088339867
2909,2015-11-15,5,5,0,10,Sunday,13:05:00,16:17:00,0.0,Miami Dolphins,19.0,20.0,-1.0,0.0,1.0,-1.0,0.0,0.0,2015.0,4.0,5.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,13,16,before,0.2274562584118439,-1.0,28.274333882308138,0.0
2910,2015-11-15,6,1,0,10,Sunday,13:05:00,16:17:00,0.0,Miami Dolphins,19.0,20.0,-1.0,0.0,1.0,-1.0,0.0,0.0,2015.0,4.0,5.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,13,16,before,0.02288021534320323,-1.0,3.141592653589793,0.0
2911,2015-11-15,6,2,0,10,Sunday,13:05:00,16:17:00,0.0,Miami Dolphins,19.0,20.0,-1.0,0.0,1.0,-1.0,0.0,0.0,2015.0,4.0,5.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,13,16,before,0.08950201884253028,-1.0,9.42477796076938,0.0
2912,2015-11-15,6,3,0,10,Sunday,13:05:00,16:17:00,0.0,Miami Dolphins,19.0,20.0,-1.0,0.0,1.0,-1.0,0.0,0.0,2015.0,4.0,5.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,13,16,before,0.20592193808882908,-1.0,15.707963267948966,0.0
2913,2015-11-15,6,4,0,10,Sunday,13:05:00,16:17:00,0.0,Miami Dolphins,19.0,20.0,-1.0,0.0,1.0,-1.0,0.0,0.0,2015.0,4.0,5.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,13,16,before,0.2180349932705249,-1.0,21.991148575128552,0.0
2914,2015-11-15,6,5,0,10,Sunday,13:05:00,16:17:00,0.0,Miami Dolphins,19.0,20.0,-1.0,0.0,1.0,-1.0,0.0,0.0,2015.0,4.0,5.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,13,16,before,0.23553162853297444,-1.0,28.274333882308138,0.0
2915,2015-11-15,7,1,0,10,Sunday,13:05:00,16:17:00,0.0,Miami Dolphins,19.0,20.0,-1.0,0.0,1.0,-1.0,0.0,0.0,2015.0,4.0,5.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,13,16,before,0.04508748317631225,-1.0,3.141592653589793,0.0
2916,2015-11-15,7,2,0,10,Sunday,13:05:00,16:17:00,0.0,Miami Dolphins,19.0,20.0,-1.0,0.0,1.0,-1.0,0.0,0.0,2015.0,4.0,5.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,13,16,before,0.2126514131897712,-1.0,9.42477796076938,0.0
2917,2015-11-15,7,3,0,10,Sunday,13:05:00,16:17:00,0.0,Miami Dolphins,19.0,20.0,-1.0,0.0,1.0,-1.0,0.0,0.0,2015.0,4.0,5.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,13,16,before,0.6413189771197847,-1.0,15.707963267948966,0.0
2918,2015-11-15,7,4,0,10,Sunday,13:05:00,16:17:00,0.0,Miami Dolphins,19.0,20.0,-1.0,0.0,1.0,-1.0,0.0,0.0,2015.0,4.0,5.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,13,16,before,0.5289367429340511,-1.0,21.991148575128552,0.0
2919,2015-11-15,7,5,0,10,Sunday,13:05:00,16:17:00,0.0,Miami Dolphins,19.0,20.0,-1.0,0.0,1.0,-1.0,0.0,0.0,2015.0,4.0,5.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,13,16,before,0.414535666218035,-1.0,28.274333882308138,0.0
2920,2015-11-15,8,1,0,10,Sunday,13:05:00,16:17:00,0.0,Miami Dolphins,19.0,20.0,-1.0,0.0,1.0,-1.0,0.0,0.0,2015.0,4.0,5.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,13,16,before,0.0477792732166891,-1.0,3.141592653589793,0.0
2921,2015-11-15,8,2,0,10,Sunday,13:05:00,16:17:00,0.0,Miami Dolphins,19.0,20.0,-1.0,0.0,1.0,-1.0,0.0,0.0,2015.0,4.0,5.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,13,16,before,0.34791386271870794,-1.0,9.42477796076938,0.0
2922,2015-11-15,8,3,2,10,Sunday,13:05:00,16:17:00,0.0,Miami Dolphins,19.0,20.0,-1.0,0.0,1.0,-1.0,0.0,0.0,2015.0,4.0,5.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,13,16,before,1.154777927321669,0.7319347319347319,15.707963267948966,0.12732395447351627
2923,2015-11-15,8,4,0,10,Sunday,13:05:00,16:17:00,0.0,Miami Dolphins,19.0,20.0,-1.0,0.0,1.0,-1.0,0.0,0.0,2015.0,4.0,5.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,13,16,before,1.0174966352624495,-1.0,21.991148575128552,0.0
2924,2015-11-15,8,5,0,10,Sunday,13:05:00,16:17:00,0.0,Miami Dolphins,19.0,20.0,-1.0,0.0,1.0,-1.0,0.0,0.0,2015.0,4.0,5.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,13,16,before,0.9320323014804845,-1.0,28.274333882308138,0.0
2925,2015-11-15,9,1,0,10,Sunday,13:05:00,16:17:00,0.0,Miami Dolphins,19.0,20.0,-1.0,0.0,1.0,-1.0,0.0,0.0,2015.0,4.0,5.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,13,16,before,0.0531628532974428,-1.0,3.141592653589793,0.0
2926,2015-11-15,9,2,0,10,Sunday,13:05:00,16:17:00,0.0,Miami Dolphins,19.0,20.0,-1.0,0.0,1.0,-1.0,0.0,0.0,2015.0,4.0,5.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,13,16,before,0.40242261103633914,-1.0,9.42477796076938,0.0
